witness_id,source_id,operator_id,conjugate_operator_id,left_path,right_path,left_defined,right_defined,left_target_id,right_target_id,domain_matches,target_matches,result
covariance:R3:443,443,R3,R2,R3;M,M;R2,false,false,,,true,true,PASS
covariance:R3:445,445,R3,R2,R3;M,M;R2,false,false,,,true,true,PASS
covariance:R3:463,463,R3,R2,R3;M,M;R2,false,false,,,true,true,PASS
covariance:R3:471,471,R3,R2,R3;M,M;R2,true,true,2285,2285,true,true,PASS
covariance:R3:475,475,R3,R2,R3;M,M;R2,false,false,,,true,true,PASS
covariance:R3:477,477,R3,R2,R3;M,M;R2,false,false,,,true,true,PASS
covariance:R3:487,487,R3,R2,R3;M,M;R2,true,true,2293,2293,true,true,PASS
covariance:R3:491,491,R3,R2,R3;M,M;R2,true,true,2297,2297,true,true,PASS
covariance:R3:493,493,R3,R2,R3;M,M;R2,true,true,1149,1149,true,true,PASS
covariance:R3:499,499,R3,R2,R3;M,M;R2,false,false,,,true,true,PASS
covariance:R3:501,501,R3,R2,R3;M,M;R2,false,false,,,true,true,PASS
covariance:R3:505,505,R3,R2,R3;M,M;R2,false,false,,,true,true,PASS
covariance:R3:575,575,R3,R2,R3;M,M;R2,false,false,,,true,true,PASS
covariance:R3:607,607,R3,R2,R3;M,M;R2,false,false,,,true,true,PASS
covariance:R3:623,623,R3,R2,R3;M,M;R2,false,false,,,true,true,PASS
covariance:R3:631,631,R3,R2,R3;M,M;R2,true,true,2365,2365,true,true,PASS
covariance:R3:635,635,R3,R2,R3;M,M;R2,false,false,,,true,true,PASS
covariance:R3:637,637,R3,R2,R3;M,M;R2,false,false,,,true,true,PASS
covariance:R3:671,671,R3,R2,R3;M,M;R2,false,false,,,true,true,PASS
covariance:R3:687,687,R3,R2,R3;M,M;R2,false,false,,,true,true,PASS
covariance:R3:695,695,R3,R2,R3;M,M;R2,true,true,2397,2397,true,true,PASS
covariance:R3:699,699,R3,R2,R3;M,M;R2,false,false,,,true,true,PASS
covariance:R3:701,701,R3,R2,R3;M,M;R2,false,false,,,true,true,PASS
covariance:R3:719,719,R3,R2,R3;M,M;R2,false,false,,,true,true,PASS
covariance:R3:727,727,R3,R2,R3;M,M;R2,true,true,2413,2413,true,true,PASS
covariance:R3:731,731,R3,R2,R3;M,M;R2,false,false,,,true,true,PASS
covariance:R3:733,733,R3,R2,R3;M,M;R2,false,false,,,true,true,PASS
covariance:R3:743,743,R3,R2,R3;M,M;R2,true,true,2421,2421,true,true,PASS
covariance:R3:747,747,R3,R2,R3;M,M;R2,true,true,2425,2425,true,true,PASS
covariance:R3:749,749,R3,R2,R3;M,M;R2,true,true,1213,1213,true,true,PASS
covariance:R3:755,755,R3,R2,R3;M,M;R2,false,false,,,true,true,PASS
covariance:R3:757,757,R3,R2,R3;M,M;R2,false,false,,,true,true,PASS
covariance:R3:761,761,R3,R2,R3;M,M;R2,false,false,,,true,true,PASS
covariance:R3:799,799,R3,R2,R3;M,M;R2,false,false,,,true,true,PASS
covariance:R3:815,815,R3,R2,R3;M,M;R2,false,false,,,true,true,PASS
covariance:R3:823,823,R3,R2,R3;M,M;R2,true,true,2461,2461,true,true,PASS
covariance:R3:827,827,R3,R2,R3;M,M;R2,false,false,,,true,true,PASS
covariance:R3:829,829,R3,R2,R3;M,M;R2,false,false,,,true,true,PASS
covariance:R3:847,847,R3,R2,R3;M,M;R2,false,false,,,true,true,PASS
covariance:R3:855,855,R3,R2,R3;M,M;R2,true,true,2477,2477,true,true,PASS
covariance:R3:859,859,R3,R2,R3;M,M;R2,false,false,,,true,true,PASS
covariance:R3:861,861,R3,R2,R3;M,M;R2,false,false,,,true,true,PASS
covariance:R3:871,871,R3,R2,R3;M,M;R2,true,true,2485,2485,true,true,PASS
covariance:R3:875,875,R3,R2,R3;M,M;R2,true,true,2489,2489,true,true,PASS
covariance:R3:877,877,R3,R2,R3;M,M;R2,true,true,1245,1245,true,true,PASS
covariance:R3:883,883,R3,R2,R3;M,M;R2,false,false,,,true,true,PASS
covariance:R3:885,885,R3,R2,R3;M,M;R2,false,false,,,true,true,PASS
covariance:R3:889,889,R3,R2,R3;M,M;R2,false,false,,,true,true,PASS
covariance:R3:911,911,R3,R2,R3;M,M;R2,false,false,,,true,true,PASS
covariance:R3:919,919,R3,R2,R3;M,M;R2,true,true,2509,2509,true,true,PASS
covariance:R3:923,923,R3,R2,R3;M,M;R2,false,false,,,true,true,PASS
covariance:R3:925,925,R3,R2,R3;M,M;R2,false,false,,,true,true,PASS
covariance:R3:935,935,R3,R2,R3;M,M;R2,true,true,2517,2517,true,true,PASS
covariance:R3:939,939,R3,R2,R3;M,M;R2,true,true,2521,2521,true,true,PASS
covariance:R3:941,941,R3,R2,R3;M,M;R2,true,true,1261,1261,true,true,PASS
covariance:R3:947,947,R3,R2,R3;M,M;R2,false,false,,,true,true,PASS
covariance:R3:949,949,R3,R2,R3;M,M;R2,false,false,,,true,true,PASS
covariance:R3:953,953,R3,R2,R3;M,M;R2,false,false,,,true,true,PASS
covariance:R3:967,967,R3,R2,R3;M,M;R2,true,true,2533,2533,true,true,PASS
covariance:R3:971,971,R3,R2,R3;M,M;R2,true,true,2537,2537,true,true,PASS
covariance:R3:973,973,R3,R2,R3;M,M;R2,true,true,1269,1269,true,true,PASS
covariance:R3:979,979,R3,R2,R3;M,M;R2,true,true,2545,2545,true,true,PASS
covariance:R3:981,981,R3,R2,R3;M,M;R2,true,true,1273,1273,true,true,PASS
covariance:R3:985,985,R3,R2,R3;M,M;R2,true,true,637,637,true,true,PASS
covariance:R3:995,995,R3,R2,R3;M,M;R2,false,false,,,true,true,PASS
covariance:R3:997,997,R3,R2,R3;M,M;R2,false,false,,,true,true,PASS
covariance:R3:1001,1001,R3,R2,R3;M,M;R2,false,false,,,true,true,PASS
covariance:R3:1009,1009,R3,R2,R3;M,M;R2,false,false,,,true,true,PASS
covariance:R3:1087,1087,R3,R2,R3;M,M;R2,false,false,,,true,true,PASS
covariance:R3:1119,1119,R3,R2,R3;M,M;R2,false,false,,,true,true,PASS
covariance:R3:1135,1135,R3,R2,R3;M,M;R2,false,false,,,true,true,PASS
covariance:R3:1143,1143,R3,R2,R3;M,M;R2,true,true,2621,2621,true,true,PASS
covariance:R3:1147,1147,R3,R2,R3;M,M;R2,false,false,,,true,true,PASS
covariance:R3:1149,1149,R3,R2,R3;M,M;R2,false,false,,,true,true,PASS
covariance:R3:1183,1183,R3,R2,R3;M,M;R2,false,false,,,true,true,PASS
covariance:R3:1199,1199,R3,R2,R3;M,M;R2,false,false,,,true,true,PASS
covariance:R3:1207,1207,R3,R2,R3;M,M;R2,true,true,2653,2653,true,true,PASS
covariance:R3:1211,1211,R3,R2,R3;M,M;R2,false,false,,,true,true,PASS
covariance:R3:1213,1213,R3,R2,R3;M,M;R2,false,false,,,true,true,PASS
covariance:R3:1231,1231,R3,R2,R3;M,M;R2,false,false,,,true,true,PASS
covariance:R3:1239,1239,R3,R2,R3;M,M;R2,true,true,2669,2669,true,true,PASS
covariance:R3:1243,1243,R3,R2,R3;M,M;R2,false,false,,,true,true,PASS
covariance:R3:1245,1245,R3,R2,R3;M,M;R2,false,false,,,true,true,PASS
covariance:R3:1255,1255,R3,R2,R3;M,M;R2,true,true,2677,2677,true,true,PASS
covariance:R3:1259,1259,R3,R2,R3;M,M;R2,true,true,2681,2681,true,true,PASS
covariance:R3:1261,1261,R3,R2,R3;M,M;R2,true,true,1341,1341,true,true,PASS
covariance:R3:1267,1267,R3,R2,R3;M,M;R2,false,false,,,true,true,PASS
covariance:R3:1269,1269,R3,R2,R3;M,M;R2,false,false,,,true,true,PASS
covariance:R3:1273,1273,R3,R2,R3;M,M;R2,false,false,,,true,true,PASS
covariance:R3:1311,1311,R3,R2,R3;M,M;R2,false,false,,,true,true,PASS
covariance:R3:1327,1327,R3,R2,R3;M,M;R2,false,false,,,true,true,PASS
covariance:R3:1335,1335,R3,R2,R3;M,M;R2,true,true,2717,2717,true,true,PASS
covariance:R3:1339,1339,R3,R2,R3;M,M;R2,false,false,,,true,true,PASS
covariance:R3:1341,1341,R3,R2,R3;M,M;R2,false,false,,,true,true,PASS
covariance:R3:1359,1359,R3,R2,R3;M,M;R2,false,false,,,true,true,PASS
covariance:R3:1367,1367,R3,R2,R3;M,M;R2,true,true,2733,2733,true,true,PASS
covariance:R3:1371,1371,R3,R2,R3;M,M;R2,false,false,,,true,true,PASS
covariance:R3:1373,1373,R3,R2,R3;M,M;R2,false,false,,,true,true,PASS
covariance:R3:1383,1383,R3,R2,R3;M,M;R2,true,true,2741,2741,true,true,PASS
covariance:R3:1387,1387,R3,R2,R3;M,M;R2,true,true,2745,2745,true,true,PASS
covariance:R3:1389,1389,R3,R2,R3;M,M;R2,true,true,1373,1373,true,true,PASS
covariance:R3:1395,1395,R3,R2,R3;M,M;R2,false,false,,,true,true,PASS
covariance:R3:1397,1397,R3,R2,R3;M,M;R2,false,false,,,true,true,PASS
covariance:R3:1401,1401,R3,R2,R3;M,M;R2,false,false,,,true,true,PASS
covariance:R3:1423,1423,R3,R2,R3;M,M;R2,false,false,,,true,true,PASS
covariance:R3:1431,1431,R3,R2,R3;M,M;R2,true,true,2765,2765,true,true,PASS
covariance:R3:1435,1435,R3,R2,R3;M,M;R2,false,false,,,true,true,PASS
covariance:R3:1437,1437,R3,R2,R3;M,M;R2,false,false,,,true,true,PASS
covariance:R3:1447,1447,R3,R2,R3;M,M;R2,true,true,2773,2773,true,true,PASS
covariance:R3:1451,1451,R3,R2,R3;M,M;R2,true,true,2777,2777,true,true,PASS
covariance:R3:1453,1453,R3,R2,R3;M,M;R2,true,true,1389,1389,true,true,PASS
covariance:R3:1459,1459,R3,R2,R3;M,M;R2,false,false,,,true,true,PASS
covariance:R3:1461,1461,R3,R2,R3;M,M;R2,false,false,,,true,true,PASS
covariance:R3:1465,1465,R3,R2,R3;M,M;R2,false,false,,,true,true,PASS
covariance:R3:1479,1479,R3,R2,R3;M,M;R2,true,true,2789,2789,true,true,PASS
covariance:R3:1483,1483,R3,R2,R3;M,M;R2,true,true,2793,2793,true,true,PASS
covariance:R3:1485,1485,R3,R2,R3;M,M;R2,true,true,1397,1397,true,true,PASS
covariance:R3:1491,1491,R3,R2,R3;M,M;R2,true,true,2801,2801,true,true,PASS
covariance:R3:1493,1493,R3,R2,R3;M,M;R2,true,true,1401,1401,true,true,PASS
covariance:R3:1497,1497,R3,R2,R3;M,M;R2,true,true,701,701,true,true,PASS
covariance:R3:1507,1507,R3,R2,R3;M,M;R2,false,false,,,true,true,PASS
covariance:R3:1509,1509,R3,R2,R3;M,M;R2,false,false,,,true,true,PASS
covariance:R3:1513,1513,R3,R2,R3;M,M;R2,false,false,,,true,true,PASS
covariance:R3:1521,1521,R3,R2,R3;M,M;R2,false,false,,,true,true,PASS
covariance:R3:1567,1567,R3,R2,R3;M,M;R2,false,false,,,true,true,PASS
covariance:R3:1583,1583,R3,R2,R3;M,M;R2,false,false,,,true,true,PASS
covariance:R3:1591,1591,R3,R2,R3;M,M;R2,true,true,2845,2845,true,true,PASS
covariance:R3:1595,1595,R3,R2,R3;M,M;R2,false,false,,,true,true,PASS
covariance:R3:1597,1597,R3,R2,R3;M,M;R2,false,false,,,true,true,PASS
covariance:R3:1615,1615,R3,R2,R3;M,M;R2,false,false,,,true,true,PASS
covariance:R3:1623,1623,R3,R2,R3;M,M;R2,true,true,2861,2861,true,true,PASS
covariance:R3:1627,1627,R3,R2,R3;M,M;R2,false,false,,,true,true,PASS
covariance:R3:1629,1629,R3,R2,R3;M,M;R2,false,false,,,true,true,PASS
covariance:R3:1639,1639,R3,R2,R3;M,M;R2,true,true,2869,2869,true,true,PASS
covariance:R3:1643,1643,R3,R2,R3;M,M;R2,true,true,2873,2873,true,true,PASS
covariance:R3:1645,1645,R3,R2,R3;M,M;R2,true,true,1437,1437,true,true,PASS
covariance:R3:1651,1651,R3,R2,R3;M,M;R2,false,false,,,true,true,PASS
covariance:R3:1653,1653,R3,R2,R3;M,M;R2,false,false,,,true,true,PASS
covariance:R3:1657,1657,R3,R2,R3;M,M;R2,false,false,,,true,true,PASS
covariance:R3:1679,1679,R3,R2,R3;M,M;R2,false,false,,,true,true,PASS
covariance:R3:1687,1687,R3,R2,R3;M,M;R2,true,true,2893,2893,true,true,PASS
covariance:R3:1691,1691,R3,R2,R3;M,M;R2,false,false,,,true,true,PASS
covariance:R3:1693,1693,R3,R2,R3;M,M;R2,false,false,,,true,true,PASS
covariance:R3:1703,1703,R3,R2,R3;M,M;R2,true,true,2901,2901,true,true,PASS
covariance:R3:1707,1707,R3,R2,R3;M,M;R2,true,true,2905,2905,true,true,PASS
covariance:R3:1709,1709,R3,R2,R3;M,M;R2,true,true,1453,1453,true,true,PASS
covariance:R3:1715,1715,R3,R2,R3;M,M;R2,false,false,,,true,true,PASS
covariance:R3:1717,1717,R3,R2,R3;M,M;R2,false,false,,,true,true,PASS
covariance:R3:1721,1721,R3,R2,R3;M,M;R2,false,false,,,true,true,PASS
covariance:R3:1735,1735,R3,R2,R3;M,M;R2,true,true,2917,2917,true,true,PASS
covariance:R3:1739,1739,R3,R2,R3;M,M;R2,true,true,2921,2921,true,true,PASS
covariance:R3:1741,1741,R3,R2,R3;M,M;R2,true,true,1461,1461,true,true,PASS
covariance:R3:1747,1747,R3,R2,R3;M,M;R2,true,true,2929,2929,true,true,PASS
covariance:R3:1749,1749,R3,R2,R3;M,M;R2,true,true,1465,1465,true,true,PASS
covariance:R3:1753,1753,R3,R2,R3;M,M;R2,true,true,733,733,true,true,PASS
covariance:R3:1763,1763,R3,R2,R3;M,M;R2,false,false,,,true,true,PASS
covariance:R3:1765,1765,R3,R2,R3;M,M;R2,false,false,,,true,true,PASS
covariance:R3:1769,1769,R3,R2,R3;M,M;R2,false,false,,,true,true,PASS
covariance:R3:1777,1777,R3,R2,R3;M,M;R2,false,false,,,true,true,PASS
covariance:R3:1807,1807,R3,R2,R3;M,M;R2,false,false,,,true,true,PASS
covariance:R3:1815,1815,R3,R2,R3;M,M;R2,true,true,2957,2957,true,true,PASS
covariance:R3:1819,1819,R3,R2,R3;M,M;R2,false,false,,,true,true,PASS
covariance:R3:1821,1821,R3,R2,R3;M,M;R2,false,false,,,true,true,PASS
covariance:R3:1831,1831,R3,R2,R3;M,M;R2,true,true,2965,2965,true,true,PASS
covariance:R3:1835,1835,R3,R2,R3;M,M;R2,true,true,2969,2969,true,true,PASS
covariance:R3:1837,1837,R3,R2,R3;M,M;R2,true,true,1485,1485,true,true,PASS
covariance:R3:1843,1843,R3,R2,R3;M,M;R2,false,false,,,true,true,PASS
covariance:R3:1845,1845,R3,R2,R3;M,M;R2,false,false,,,true,true,PASS
covariance:R3:1849,1849,R3,R2,R3;M,M;R2,false,false,,,true,true,PASS
covariance:R3:1863,1863,R3,R2,R3;M,M;R2,true,true,2981,2981,true,true,PASS
covariance:R3:1867,1867,R3,R2,R3;M,M;R2,true,true,2985,2985,true,true,PASS
covariance:R3:1869,1869,R3,R2,R3;M,M;R2,true,true,1493,1493,true,true,PASS
covariance:R3:1875,1875,R3,R2,R3;M,M;R2,true,true,2993,2993,true,true,PASS
covariance:R3:1877,1877,R3,R2,R3;M,M;R2,true,true,1497,1497,true,true,PASS
covariance:R3:1881,1881,R3,R2,R3;M,M;R2,true,true,749,749,true,true,PASS
covariance:R3:1891,1891,R3,R2,R3;M,M;R2,false,false,,,true,true,PASS
covariance:R3:1893,1893,R3,R2,R3;M,M;R2,false,false,,,true,true,PASS
covariance:R3:1897,1897,R3,R2,R3;M,M;R2,false,false,,,true,true,PASS
covariance:R3:1905,1905,R3,R2,R3;M,M;R2,false,false,,,true,true,PASS
covariance:R3:1927,1927,R3,R2,R3;M,M;R2,true,true,3013,3013,true,true,PASS
covariance:R3:1931,1931,R3,R2,R3;M,M;R2,true,true,3017,3017,true,true,PASS
covariance:R3:1933,1933,R3,R2,R3;M,M;R2,true,true,1509,1509,true,true,PASS
covariance:R3:1939,1939,R3,R2,R3;M,M;R2,true,true,3025,3025,true,true,PASS
covariance:R3:1941,1941,R3,R2,R3;M,M;R2,true,true,1513,1513,true,true,PASS
covariance:R3:1945,1945,R3,R2,R3;M,M;R2,true,true,757,757,true,true,PASS
covariance:R3:1955,1955,R3,R2,R3;M,M;R2,true,true,3041,3041,true,true,PASS
covariance:R3:1957,1957,R3,R2,R3;M,M;R2,true,true,1521,1521,true,true,PASS
covariance:R3:1961,1961,R3,R2,R3;M,M;R2,true,true,761,761,true,true,PASS
covariance:R3:1969,1969,R3,R2,R3;M,M;R2,true,true,381,381,true,true,PASS
covariance:R3:1987,1987,R3,R2,R3;M,M;R2,false,false,,,true,true,PASS
covariance:R3:1989,1989,R3,R2,R3;M,M;R2,false,false,,,true,true,PASS
covariance:R3:1993,1993,R3,R2,R3;M,M;R2,false,false,,,true,true,PASS
covariance:R3:2001,2001,R3,R2,R3;M,M;R2,false,false,,,true,true,PASS
covariance:R3:2017,2017,R3,R2,R3;M,M;R2,false,false,,,true,true,PASS
covariance:R3:2111,2111,R3,R2,R3;M,M;R2,false,false,,,true,true,PASS
covariance:R3:2143,2143,R3,R2,R3;M,M;R2,false,false,,,true,true,PASS
covariance:R3:2159,2159,R3,R2,R3;M,M;R2,false,false,,,true,true,PASS
covariance:R3:2167,2167,R3,R2,R3;M,M;R2,true,true,3133,3133,true,true,PASS
covariance:R3:2171,2171,R3,R2,R3;M,M;R2,false,false,,,true,true,PASS
covariance:R3:2173,2173,R3,R2,R3;M,M;R2,false,false,,,true,true,PASS
covariance:R3:2207,2207,R3,R2,R3;M,M;R2,false,false,,,true,true,PASS
covariance:R3:2223,2223,R3,R2,R3;M,M;R2,false,false,,,true,true,PASS
covariance:R3:2231,2231,R3,R2,R3;M,M;R2,true,true,3165,3165,true,true,PASS
covariance:R3:2235,2235,R3,R2,R3;M,M;R2,false,false,,,true,true,PASS
covariance:R3:2237,2237,R3,R2,R3;M,M;R2,false,false,,,true,true,PASS
covariance:R3:2255,2255,R3,R2,R3;M,M;R2,false,false,,,true,true,PASS
covariance:R3:2263,2263,R3,R2,R3;M,M;R2,true,true,3181,3181,true,true,PASS
covariance:R3:2267,2267,R3,R2,R3;M,M;R2,false,false,,,true,true,PASS
covariance:R3:2269,2269,R3,R2,R3;M,M;R2,false,false,,,true,true,PASS
covariance:R3:2279,2279,R3,R2,R3;M,M;R2,true,true,3189,3189,true,true,PASS
covariance:R3:2283,2283,R3,R2,R3;M,M;R2,true,true,3193,3193,true,true,PASS
covariance:R3:2285,2285,R3,R2,R3;M,M;R2,true,true,1597,1597,true,true,PASS
covariance:R3:2291,2291,R3,R2,R3;M,M;R2,false,false,,,true,true,PASS
covariance:R3:2293,2293,R3,R2,R3;M,M;R2,false,false,,,true,true,PASS
covariance:R3:2297,2297,R3,R2,R3;M,M;R2,false,false,,,true,true,PASS
covariance:R3:2335,2335,R3,R2,R3;M,M;R2,false,false,,,true,true,PASS
covariance:R3:2351,2351,R3,R2,R3;M,M;R2,false,false,,,true,true,PASS
covariance:R3:2359,2359,R3,R2,R3;M,M;R2,true,true,3229,3229,true,true,PASS
covariance:R3:2363,2363,R3,R2,R3;M,M;R2,false,false,,,true,true,PASS
covariance:R3:2365,2365,R3,R2,R3;M,M;R2,false,false,,,true,true,PASS
covariance:R3:2383,2383,R3,R2,R3;M,M;R2,false,false,,,true,true,PASS
covariance:R3:2391,2391,R3,R2,R3;M,M;R2,true,true,3245,3245,true,true,PASS
covariance:R3:2395,2395,R3,R2,R3;M,M;R2,false,false,,,true,true,PASS
covariance:R3:2397,2397,R3,R2,R3;M,M;R2,false,false,,,true,true,PASS
covariance:R3:2407,2407,R3,R2,R3;M,M;R2,true,true,3253,3253,true,true,PASS
covariance:R3:2411,2411,R3,R2,R3;M,M;R2,true,true,3257,3257,true,true,PASS
covariance:R3:2413,2413,R3,R2,R3;M,M;R2,true,true,1629,1629,true,true,PASS
covariance:R3:2419,2419,R3,R2,R3;M,M;R2,false,false,,,true,true,PASS
covariance:R3:2421,2421,R3,R2,R3;M,M;R2,false,false,,,true,true,PASS
covariance:R3:2425,2425,R3,R2,R3;M,M;R2,false,false,,,true,true,PASS
covariance:R3:2447,2447,R3,R2,R3;M,M;R2,false,false,,,true,true,PASS
covariance:R3:2455,2455,R3,R2,R3;M,M;R2,true,true,3277,3277,true,true,PASS
covariance:R3:2459,2459,R3,R2,R3;M,M;R2,false,false,,,true,true,PASS
covariance:R3:2461,2461,R3,R2,R3;M,M;R2,false,false,,,true,true,PASS
covariance:R3:2471,2471,R3,R2,R3;M,M;R2,true,true,3285,3285,true,true,PASS
covariance:R3:2475,2475,R3,R2,R3;M,M;R2,true,true,3289,3289,true,true,PASS
covariance:R3:2477,2477,R3,R2,R3;M,M;R2,true,true,1645,1645,true,true,PASS
covariance:R3:2483,2483,R3,R2,R3;M,M;R2,false,false,,,true,true,PASS
covariance:R3:2485,2485,R3,R2,R3;M,M;R2,false,false,,,true,true,PASS
covariance:R3:2489,2489,R3,R2,R3;M,M;R2,false,false,,,true,true,PASS
covariance:R3:2503,2503,R3,R2,R3;M,M;R2,true,true,3301,3301,true,true,PASS
covariance:R3:2507,2507,R3,R2,R3;M,M;R2,true,true,3305,3305,true,true,PASS
covariance:R3:2509,2509,R3,R2,R3;M,M;R2,true,true,1653,1653,true,true,PASS
covariance:R3:2515,2515,R3,R2,R3;M,M;R2,true,true,3313,3313,true,true,PASS
covariance:R3:2517,2517,R3,R2,R3;M,M;R2,true,true,1657,1657,true,true,PASS
covariance:R3:2521,2521,R3,R2,R3;M,M;R2,true,true,829,829,true,true,PASS
covariance:R3:2531,2531,R3,R2,R3;M,M;R2,false,false,,,true,true,PASS
covariance:R3:2533,2533,R3,R2,R3;M,M;R2,false,false,,,true,true,PASS
covariance:R3:2537,2537,R3,R2,R3;M,M;R2,false,false,,,true,true,PASS
covariance:R3:2545,2545,R3,R2,R3;M,M;R2,false,false,,,true,true,PASS
covariance:R3:2591,2591,R3,R2,R3;M,M;R2,false,false,,,true,true,PASS
covariance:R3:2607,2607,R3,R2,R3;M,M;R2,false,false,,,true,true,PASS
covariance:R3:2615,2615,R3,R2,R3;M,M;R2,true,true,3357,3357,true,true,PASS
covariance:R3:2619,2619,R3,R2,R3;M,M;R2,false,false,,,true,true,PASS
covariance:R3:2621,2621,R3,R2,R3;M,M;R2,false,false,,,true,true,PASS
covariance:R3:2639,2639,R3,R2,R3;M,M;R2,false,false,,,true,true,PASS
covariance:R3:2647,2647,R3,R2,R3;M,M;R2,true,true,3373,3373,true,true,PASS
covariance:R3:2651,2651,R3,R2,R3;M,M;R2,false,false,,,true,true,PASS
covariance:R3:2653,2653,R3,R2,R3;M,M;R2,false,false,,,true,true,PASS
covariance:R3:2663,2663,R3,R2,R3;M,M;R2,true,true,3381,3381,true,true,PASS
covariance:R3:2667,2667,R3,R2,R3;M,M;R2,true,true,3385,3385,true,true,PASS
covariance:R3:2669,2669,R3,R2,R3;M,M;R2,true,true,1693,1693,true,true,PASS
covariance:R3:2675,2675,R3,R2,R3;M,M;R2,false,false,,,true,true,PASS
covariance:R3:2677,2677,R3,R2,R3;M,M;R2,false,false,,,true,true,PASS
covariance:R3:2681,2681,R3,R2,R3;M,M;R2,false,false,,,true,true,PASS
covariance:R3:2703,2703,R3,R2,R3;M,M;R2,false,false,,,true,true,PASS
covariance:R3:2711,2711,R3,R2,R3;M,M;R2,true,true,3405,3405,true,true,PASS
covariance:R3:2715,2715,R3,R2,R3;M,M;R2,false,false,,,true,true,PASS
covariance:R3:2717,2717,R3,R2,R3;M,M;R2,false,false,,,true,true,PASS
covariance:R3:2727,2727,R3,R2,R3;M,M;R2,true,true,3413,3413,true,true,PASS
covariance:R3:2731,2731,R3,R2,R3;M,M;R2,true,true,3417,3417,true,true,PASS
covariance:R3:2733,2733,R3,R2,R3;M,M;R2,true,true,1709,1709,true,true,PASS
covariance:R3:2739,2739,R3,R2,R3;M,M;R2,false,false,,,true,true,PASS
covariance:R3:2741,2741,R3,R2,R3;M,M;R2,false,false,,,true,true,PASS
covariance:R3:2745,2745,R3,R2,R3;M,M;R2,false,false,,,true,true,PASS
covariance:R3:2759,2759,R3,R2,R3;M,M;R2,true,true,3429,3429,true,true,PASS
covariance:R3:2763,2763,R3,R2,R3;M,M;R2,true,true,3433,3433,true,true,PASS
covariance:R3:2765,2765,R3,R2,R3;M,M;R2,true,true,1717,1717,true,true,PASS
covariance:R3:2771,2771,R3,R2,R3;M,M;R2,true,true,3441,3441,true,true,PASS
covariance:R3:2773,2773,R3,R2,R3;M,M;R2,true,true,1721,1721,true,true,PASS
covariance:R3:2777,2777,R3,R2,R3;M,M;R2,true,true,861,861,true,true,PASS
covariance:R3:2787,2787,R3,R2,R3;M,M;R2,false,false,,,true,true,PASS
covariance:R3:2789,2789,R3,R2,R3;M,M;R2,false,false,,,true,true,PASS
covariance:R3:2793,2793,R3,R2,R3;M,M;R2,false,false,,,true,true,PASS
covariance:R3:2801,2801,R3,R2,R3;M,M;R2,false,false,,,true,true,PASS
covariance:R3:2831,2831,R3,R2,R3;M,M;R2,false,false,,,true,true,PASS
covariance:R3:2839,2839,R3,R2,R3;M,M;R2,true,true,3469,3469,true,true,PASS
covariance:R3:2843,2843,R3,R2,R3;M,M;R2,false,false,,,true,true,PASS
covariance:R3:2845,2845,R3,R2,R3;M,M;R2,false,false,,,true,true,PASS
covariance:R3:2855,2855,R3,R2,R3;M,M;R2,true,true,3477,3477,true,true,PASS
covariance:R3:2859,2859,R3,R2,R3;M,M;R2,true,true,3481,3481,true,true,PASS
covariance:R3:2861,2861,R3,R2,R3;M,M;R2,true,true,1741,1741,true,true,PASS
covariance:R3:2867,2867,R3,R2,R3;M,M;R2,false,false,,,true,true,PASS
covariance:R3:2869,2869,R3,R2,R3;M,M;R2,false,false,,,true,true,PASS
covariance:R3:2873,2873,R3,R2,R3;M,M;R2,false,false,,,true,true,PASS
covariance:R3:2887,2887,R3,R2,R3;M,M;R2,true,true,3493,3493,true,true,PASS
covariance:R3:2891,2891,R3,R2,R3;M,M;R2,true,true,3497,3497,true,true,PASS
covariance:R3:2893,2893,R3,R2,R3;M,M;R2,true,true,1749,1749,true,true,PASS
covariance:R3:2899,2899,R3,R2,R3;M,M;R2,true,true,3505,3505,true,true,PASS
covariance:R3:2901,2901,R3,R2,R3;M,M;R2,true,true,1753,1753,true,true,PASS
covariance:R3:2905,2905,R3,R2,R3;M,M;R2,true,true,877,877,true,true,PASS
covariance:R3:2915,2915,R3,R2,R3;M,M;R2,false,false,,,true,true,PASS
covariance:R3:2917,2917,R3,R2,R3;M,M;R2,false,false,,,true,true,PASS
covariance:R3:2921,2921,R3,R2,R3;M,M;R2,false,false,,,true,true,PASS
covariance:R3:2929,2929,R3,R2,R3;M,M;R2,false,false,,,true,true,PASS
covariance:R3:2951,2951,R3,R2,R3;M,M;R2,true,true,3525,3525,true,true,PASS
covariance:R3:2955,2955,R3,R2,R3;M,M;R2,true,true,3529,3529,true,true,PASS
covariance:R3:2957,2957,R3,R2,R3;M,M;R2,true,true,1765,1765,true,true,PASS
covariance:R3:2963,2963,R3,R2,R3;M,M;R2,true,true,3537,3537,true,true,PASS
covariance:R3:2965,2965,R3,R2,R3;M,M;R2,true,true,1769,1769,true,true,PASS
covariance:R3:2969,2969,R3,R2,R3;M,M;R2,true,true,885,885,true,true,PASS
covariance:R3:2979,2979,R3,R2,R3;M,M;R2,true,true,3553,3553,true,true,PASS
covariance:R3:2981,2981,R3,R2,R3;M,M;R2,true,true,1777,1777,true,true,PASS
covariance:R3:2985,2985,R3,R2,R3;M,M;R2,true,true,889,889,true,true,PASS
